Service Year,OMH Region Code,OMH Region Label,County Label,Age Group,Rate Code Group,Medicaid Enrollee Count by County,Count of Recipients by Rate Code Group and County,Units Total,Paid Claim Total
2014,2,CENTRAL NY,HERKIMER,CHILD,OMH CHILDREN'S DAY TREATMENT,6521,0,0,0
2014,2,CENTRAL NY,HERKIMER,CHILD,PSYCH INPATIENT 28,6521,0,0,0
2014,2,CENTRAL NY,HERKIMER,CHILD,PSYCH INPATIENT 31,6521,0,0,0
2014,2,CENTRAL NY,HERKIMER,CHILD,PSYCH INPATIENT SPC,6521,0,0,0
2014,2,CENTRAL NY,HERKIMER,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",6521,0,0,0
2014,2,CENTRAL NY,HERKIMER,SENIOR,OMH LICENSED CLINIC TREATMENT,1932,38,232,26408
2014,2,CENTRAL NY,HERKIMER,SENIOR,COMMUNITY RESIDENCE,1932,0,0,0
2014,2,CENTRAL NY,HERKIMER,SENIOR,MH EMERGENCY,1932,20,28,1839
2014,2,CENTRAL NY,HERKIMER,SENIOR,OMH PREPAID MENTAL HEALTH PLAN,1932,26,254,234398
2014,2,CENTRAL NY,HERKIMER,SENIOR,PSYCH INPATIENT 28,1932,0,0,0
2014,2,CENTRAL NY,HERKIMER,SENIOR,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",1932,0,0,0
2014,2,CENTRAL NY,JEFFERSON,ADULT,OMH LICENSED CLINIC TREATMENT,13121,1442,8657,854900
2014,2,CENTRAL NY,JEFFERSON,ADULT,COMMUNITY RESIDENCE,13121,75,571,1224285
2014,2,CENTRAL NY,JEFFERSON,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",13121,0,0,0
2014,2,CENTRAL NY,JEFFERSON,ADULT,MH EMERGENCY,13121,466,698,81662
2014,2,CENTRAL NY,JEFFERSON,ADULT,OMH PREPAID MENTAL HEALTH PLAN,13121,0,0,0
2014,2,CENTRAL NY,JEFFERSON,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,13121,0,0,0
2014,2,CENTRAL NY,JEFFERSON,ADULT,PSYCH INPATIENT 28,13121,262,2488,1527427
2014,2,CENTRAL NY,JEFFERSON,CHILD,OMH LICENSED CLINIC TREATMENT,9893,499,3602,395823
2014,2,CENTRAL NY,JEFFERSON,CHILD,COMMUNITY RESIDENCE,9893,21,138,758755
2014,2,CENTRAL NY,JEFFERSON,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",9893,0,0,0
2014,2,CENTRAL NY,JEFFERSON,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),9893,27,191,531031
2014,2,CENTRAL NY,JEFFERSON,CHILD,MH EMERGENCY,9893,168,219,31303
2014,2,CENTRAL NY,JEFFERSON,CHILD,OMH CHILDREN'S DAY TREATMENT,9893,0,0,0
2014,2,CENTRAL NY,JEFFERSON,CHILD,PSYCH INPATIENT 28,9893,29,173,115814
2014,2,CENTRAL NY,JEFFERSON,CHILD,PSYCH INPATIENT 31,9893,0,0,0
2014,2,CENTRAL NY,JEFFERSON,CHILD,PSYCH INPATIENT SPC,9893,26,758,1189064
2014,2,CENTRAL NY,JEFFERSON,CHILD,RESIDENTIAL TREATMENT FACILITY,9893,0,0,0
2014,2,CENTRAL NY,JEFFERSON,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",9893,66,412,241112
2014,2,CENTRAL NY,JEFFERSON,SENIOR,OMH LICENSED CLINIC TREATMENT,2362,42,181,8951
2014,2,CENTRAL NY,JEFFERSON,SENIOR,COMMUNITY RESIDENCE,2362,0,0,0
2014,2,CENTRAL NY,JEFFERSON,SENIOR,MH EMERGENCY,2362,0,0,0
2014,2,CENTRAL NY,JEFFERSON,SENIOR,OMH PREPAID MENTAL HEALTH PLAN,2362,0,0,0
2014,2,CENTRAL NY,JEFFERSON,SENIOR,PSYCH INPATIENT 28,2362,0,0,0
2014,2,CENTRAL NY,JEFFERSON,SENIOR,PSYCH INPATIENT SPC,2362,0,0,0
2014,2,CENTRAL NY,LEWIS,ADULT,OMH LICENSED CLINIC TREATMENT,2945,400,3047,326735
2014,2,CENTRAL NY,LEWIS,ADULT,COMMUNITY RESIDENCE,2945,0,0,0
2014,2,CENTRAL NY,LEWIS,ADULT,MH EMERGENCY,2945,85,103,15883
2014,2,CENTRAL NY,LEWIS,ADULT,PSYCH INPATIENT 28,2945,39,319,199740
2014,2,CENTRAL NY,LEWIS,CHILD,OMH LICENSED CLINIC TREATMENT,2380,219,1952,209089
2014,2,CENTRAL NY,LEWIS,CHILD,COMMUNITY RESIDENCE,2380,0,0,0
2014,2,CENTRAL NY,LEWIS,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),2380,0,0,0
2014,2,CENTRAL NY,LEWIS,CHILD,MH EMERGENCY,2380,50,79,16108
2014,2,CENTRAL NY,LEWIS,CHILD,OMH CHILDREN'S DAY TREATMENT,2380,0,0,0
2014,2,CENTRAL NY,LEWIS,CHILD,PSYCH INPATIENT 28,2380,0,0,0
2014,2,CENTRAL NY,LEWIS,CHILD,PSYCH INPATIENT 31,2380,0,0,0
2014,2,CENTRAL NY,LEWIS,CHILD,PSYCH INPATIENT SPC,2380,0,0,0
2014,2,CENTRAL NY,LEWIS,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",2380,0,0,0
2014,2,CENTRAL NY,LEWIS,SENIOR,OMH LICENSED CLINIC TREATMENT,699,0,0,0
2014,2,CENTRAL NY,LEWIS,SENIOR,MH EMERGENCY,699,0,0,0
2014,2,CENTRAL NY,LEWIS,SENIOR,PSYCH INPATIENT 28,699,0,0,0
2014,2,CENTRAL NY,MADISON,ADULT,ASSERTIVE COMMUNITY TREATMENT,6603,0,0,0
2014,2,CENTRAL NY,MADISON,ADULT,OMH LICENSED CLINIC TREATMENT,6603,1011,11037,1474698
2014,2,CENTRAL NY,MADISON,ADULT,COMMUNITY RESIDENCE,6603,25,153,362278
2014,2,CENTRAL NY,MADISON,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",6603,36,47,41547
2014,2,CENTRAL NY,MADISON,ADULT,MH EMERGENCY,6603,226,432,98278
2014,2,CENTRAL NY,MADISON,ADULT,OMH PREPAID MENTAL HEALTH PLAN,6603,0,0,0
2014,2,CENTRAL NY,MADISON,ADULT,PARTIAL HOSPITALIZATION,6603,0,0,0
2014,2,CENTRAL NY,MADISON,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,6603,69,470,425253
2014,2,CENTRAL NY,MADISON,ADULT,PSYCH INPATIENT 28,6603,93,1235,620708
2014,2,CENTRAL NY,MADISON,ADULT,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",6603,0,0,0
2014,2,CENTRAL NY,MADISON,CHILD,OMH LICENSED CLINIC TREATMENT,5396,549,5834,840015
2014,2,CENTRAL NY,MADISON,CHILD,COMMUNITY RESIDENCE,5396,0,0,0
2014,2,CENTRAL NY,MADISON,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",5396,21,25,20083
2014,2,CENTRAL NY,MADISON,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),5396,0,0,0
2014,2,CENTRAL NY,MADISON,CHILD,MH EMERGENCY,5396,73,116,46273
2014,2,CENTRAL NY,MADISON,CHILD,OMH CHILDREN'S DAY TREATMENT,5396,0,0,0
2014,2,CENTRAL NY,MADISON,CHILD,PARTIAL HOSPITALIZATION,5396,0,0,0
2014,2,CENTRAL NY,MADISON,CHILD,PSYCH INPATIENT 28,5396,0,0,0
2014,2,CENTRAL NY,MADISON,CHILD,PSYCH INPATIENT 31,5396,0,0,0
2014,2,CENTRAL NY,MADISON,CHILD,PSYCH INPATIENT SPC,5396,0,0,0
2014,2,CENTRAL NY,MADISON,CHILD,RESIDENTIAL TREATMENT FACILITY,5396,0,0,0
2014,2,CENTRAL NY,MADISON,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",5396,23,25,11555
2014,2,CENTRAL NY,MADISON,SENIOR,OMH LICENSED CLINIC TREATMENT,1175,0,0,0
2014,2,CENTRAL NY,MADISON,SENIOR,MH EMERGENCY,1175,0,0,0
2014,2,CENTRAL NY,MADISON,SENIOR,OMH PREPAID MENTAL HEALTH PLAN,1175,0,0,0
2014,2,CENTRAL NY,MADISON,SENIOR,PERSONALIZED RECOVERY ORIENTED SERVICES,1175,0,0,0
2014,2,CENTRAL NY,MADISON,SENIOR,PSYCH INPATIENT 28,1175,0,0,0
2014,2,CENTRAL NY,MONTGOMERY,ADULT,OMH LICENSED CLINIC TREATMENT,7488,1234,10668,949828
2014,2,CENTRAL NY,MONTGOMERY,ADULT,COMMUNITY RESIDENCE,7488,55,431,980512
2014,2,CENTRAL NY,MONTGOMERY,ADULT,CONTINUING DAY TREATMENT,7488,0,0,0
2014,2,CENTRAL NY,MONTGOMERY,ADULT,MH EMERGENCY,7488,265,435,74726
2014,2,CENTRAL NY,MONTGOMERY,ADULT,OMH PREPAID MENTAL HEALTH PLAN,7488,0,0,0
2014,2,CENTRAL NY,MONTGOMERY,ADULT,PARTIAL HOSPITALIZATION,7488,0,0,0
2014,2,CENTRAL NY,MONTGOMERY,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,7488,151,947,822813
2014,2,CENTRAL NY,MONTGOMERY,ADULT,PSYCH INPATIENT 28,7488,147,1565,759490
2014,2,CENTRAL NY,MONTGOMERY,ADULT,PSYCH INPATIENT 31,7488,0,0,0
2014,2,CENTRAL NY,MONTGOMERY,CHILD,OMH LICENSED CLINIC TREATMENT,6146,820,7569,795763
2014,2,CENTRAL NY,MONTGOMERY,CHILD,COMMUNITY RESIDENCE,6146,0,0,0
2014,2,CENTRAL NY,MONTGOMERY,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),6146,0,0,0
2014,2,CENTRAL NY,MONTGOMERY,CHILD,MH EMERGENCY,6146,161,250,60156
2014,2,CENTRAL NY,MONTGOMERY,CHILD,OMH CHILDREN'S DAY TREATMENT,6146,0,0,0
2014,2,CENTRAL NY,MONTGOMERY,CHILD,PSYCH INPATIENT 28,6146,28,182,123940
2014,2,CENTRAL NY,MONTGOMERY,CHILD,PSYCH INPATIENT 31,6146,36,677,572431
2014,2,CENTRAL NY,MONTGOMERY,CHILD,PSYCH INPATIENT SPC,6146,0,0,0
2014,2,CENTRAL NY,MONTGOMERY,CHILD,RESIDENTIAL TREATMENT FACILITY,6146,0,0,0
2014,2,CENTRAL NY,MONTGOMERY,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",6146,43,283,148647
2014,2,CENTRAL NY,MONTGOMERY,SENIOR,OMH LICENSED CLINIC TREATMENT,1385,66,396,15517
2014,2,CENTRAL NY,MONTGOMERY,SENIOR,COMMUNITY RESIDENCE,1385,0,0,0
2014,2,CENTRAL NY,MONTGOMERY,SENIOR,MH EMERGENCY,1385,0,0,0
2014,2,CENTRAL NY,MONTGOMERY,SENIOR,OMH PREPAID MENTAL HEALTH PLAN,1385,0,0,0
2014,2,CENTRAL NY,MONTGOMERY,SENIOR,PERSONALIZED RECOVERY ORIENTED SERVICES,1385,0,0,0
2014,2,CENTRAL NY,MONTGOMERY,SENIOR,PSYCH INPATIENT 28,1385,0,0,0
2014,2,CENTRAL NY,ONEIDA,ADULT,ASSERTIVE COMMUNITY TREATMENT,34145,209,1287,1657829
2014,2,CENTRAL NY,ONEIDA,ADULT,OMH LICENSED CLINIC TREATMENT,34145,4371,37419,3854591
2014,2,CENTRAL NY,ONEIDA,ADULT,COMMUNITY RESIDENCE,34145,136,909,2498904
2014,2,CENTRAL NY,ONEIDA,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",34145,0,0,0
2014,2,CENTRAL NY,ONEIDA,ADULT,CONTINUING DAY TREATMENT,34145,34,1597,51704
2014,2,CENTRAL NY,ONEIDA,ADULT,MH EMERGENCY,34145,1210,2052,372627
2014,2,CENTRAL NY,ONEIDA,ADULT,OMH PREPAID MENTAL HEALTH PLAN,34145,470,4549,4206638
2014,2,CENTRAL NY,ONEIDA,ADULT,PARTIAL HOSPITALIZATION,34145,0,0,0
2014,2,CENTRAL NY,ONEIDA,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,34145,0,0,0
2014,2,CENTRAL NY,ONEIDA,ADULT,PSYCH INPATIENT 28,34145,606,5442,2961689
2014,2,CENTRAL NY,ONEIDA,ADULT,PSYCH INPATIENT 31,34145,0,0,0
2014,2,CENTRAL NY,ONEIDA,ADULT,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",34145,75,505,508730
2014,2,CENTRAL NY,ONEIDA,CHILD,OMH LICENSED CLINIC TREATMENT,28033,2216,18842,1965853
2014,2,CENTRAL NY,ONEIDA,CHILD,COMMUNITY RESIDENCE,28033,0,0,0
2014,2,CENTRAL NY,ONEIDA,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",28033,0,0,0
2014,2,CENTRAL NY,ONEIDA,CHILD,MH EMERGENCY,28033,344,518,114038
2014,2,CENTRAL NY,ONEIDA,CHILD,PSYCH INPATIENT 28,28033,51,370,253187
2014,2,CENTRAL NY,ONEIDA,CHILD,PSYCH INPATIENT 31,28033,0,0,0
2014,2,CENTRAL NY,ONEIDA,CHILD,PSYCH INPATIENT SPC,28033,35,564,907057
2014,2,CENTRAL NY,ONEIDA,CHILD,RESIDENTIAL TREATMENT FACILITY,28033,0,0,0
2014,2,CENTRAL NY,ONEIDA,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",28033,49,356,258166
2014,2,CENTRAL NY,ONEIDA,SENIOR,ASSERTIVE COMMUNITY TREATMENT,5903,0,0,0
2014,2,CENTRAL NY,ONEIDA,SENIOR,OMH LICENSED CLINIC TREATMENT,5903,134,726,50283
2014,2,CENTRAL NY,ONEIDA,SENIOR,COMMUNITY RESIDENCE,5903,0,0,0
2014,2,CENTRAL NY,ONEIDA,SENIOR,CONTINUING DAY TREATMENT,5903,0,0,0
2014,2,CENTRAL NY,ONEIDA,SENIOR,MH EMERGENCY,5903,55,86,2252
2014,2,CENTRAL NY,ONEIDA,SENIOR,OMH PREPAID MENTAL HEALTH PLAN,5903,120,1274,1177588
2014,2,CENTRAL NY,ONEIDA,SENIOR,PSYCH INPATIENT 28,5903,44,594,98963
2014,2,CENTRAL NY,ONEIDA,SENIOR,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",5903,0,0,0
2014,2,CENTRAL NY,ONONDAGA,ADULT,ASSERTIVE COMMUNITY TREATMENT,59683,66,518,732148
2014,2,CENTRAL NY,ONONDAGA,ADULT,OMH LICENSED CLINIC TREATMENT,59683,4802,55015,6065609
2014,2,CENTRAL NY,ONONDAGA,ADULT,COMMUNITY RESIDENCE,59683,216,1684,4820911
2014,2,CENTRAL NY,ONONDAGA,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",59683,1052,2077,1571330
2014,2,CENTRAL NY,ONONDAGA,ADULT,CONTINUING DAY TREATMENT,59683,0,0,0
2014,2,CENTRAL NY,ONONDAGA,ADULT,INTENSIVE PSYCHIATRIC REHABILITATION TREATMENT,59683,0,0,0
2014,2,CENTRAL NY,ONONDAGA,ADULT,MH EMERGENCY,59683,2109,4366,1346442
2014,2,CENTRAL NY,ONONDAGA,ADULT,OMH PREPAID MENTAL HEALTH PLAN,59683,879,8962,8284194
2014,2,CENTRAL NY,ONONDAGA,ADULT,PARTIAL HOSPITALIZATION,59683,0,0,0
2014,2,CENTRAL NY,ONONDAGA,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,59683,560,2624,1800575
2014,2,CENTRAL NY,ONONDAGA,ADULT,PSYCH INPATIENT 28,59683,868,13077,6840792
2014,2,CENTRAL NY,ONONDAGA,ADULT,PSYCH INPATIENT 31,59683,0,0,0
2014,2,CENTRAL NY,ONONDAGA,ADULT,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",59683,38,89,90424
2014,2,CENTRAL NY,ONONDAGA,CHILD,OMH LICENSED CLINIC TREATMENT,47930,2773,37052,4768869
2014,2,CENTRAL NY,ONONDAGA,CHILD,COMMUNITY RESIDENCE,47930,21,104,860629
2014,2,CENTRAL NY,ONONDAGA,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",47930,310,526,502421
2014,2,CENTRAL NY,ONONDAGA,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),47930,77,470,1342823
2014,2,CENTRAL NY,ONONDAGA,CHILD,MH EMERGENCY,47930,660,1046,537440
2014,2,CENTRAL NY,ONONDAGA,CHILD,OMH CHILDREN'S DAY TREATMENT,47930,91,9846,923480
2014,2,CENTRAL NY,ONONDAGA,CHILD,PARTIAL HOSPITALIZATION,47930,0,0,0
2014,2,CENTRAL NY,ONONDAGA,CHILD,PSYCH INPATIENT 28,47930,108,587,384631
2014,2,CENTRAL NY,ONONDAGA,CHILD,PSYCH INPATIENT 31,47930,0,0,0
2014,2,CENTRAL NY,ONONDAGA,CHILD,PSYCH INPATIENT SPC,47930,72,1930,2568713
2014,2,CENTRAL NY,ONONDAGA,CHILD,RESIDENTIAL TREATMENT FACILITY,47930,0,0,0
2014,2,CENTRAL NY,ONONDAGA,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",47930,122,792,432888
2014,2,CENTRAL NY,ONONDAGA,SENIOR,ASSERTIVE COMMUNITY TREATMENT,8749,0,0,0
2014,2,CENTRAL NY,ONONDAGA,SENIOR,OMH LICENSED CLINIC TREATMENT,8749,144,1387,122694
2014,2,CENTRAL NY,ONONDAGA,SENIOR,COMMUNITY RESIDENCE,8749,0,0,0
2014,2,CENTRAL NY,ONONDAGA,SENIOR,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",8749,35,73,25172
2014,2,CENTRAL NY,ONONDAGA,SENIOR,MH EMERGENCY,8749,86,166,12617
2014,2,CENTRAL NY,ONONDAGA,SENIOR,OMH PREPAID MENTAL HEALTH PLAN,8749,104,1032,953884
2014,2,CENTRAL NY,ONONDAGA,SENIOR,PERSONALIZED RECOVERY ORIENTED SERVICES,8749,0,0,0
2014,2,CENTRAL NY,ONONDAGA,SENIOR,PSYCH INPATIENT 28,8749,48,1022,167936
2014,2,CENTRAL NY,ONONDAGA,SENIOR,PSYCH INPATIENT SPC,8749,0,0,0
2014,2,CENTRAL NY,ONONDAGA,SENIOR,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",8749,0,0,0
2014,2,CENTRAL NY,OSWEGO,ADULT,ASSERTIVE COMMUNITY TREATMENT,17343,49,464,695838
2014,2,CENTRAL NY,OSWEGO,ADULT,OMH LICENSED CLINIC TREATMENT,17343,1645,14975,1369958
2014,2,CENTRAL NY,OSWEGO,ADULT,COMMUNITY RESIDENCE,17343,41,322,806403
2014,2,CENTRAL NY,OSWEGO,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",17343,41,66,41781
2014,2,CENTRAL NY,OSWEGO,ADULT,MH EMERGENCY,17343,502,821,202910
2014,2,CENTRAL NY,OSWEGO,ADULT,OMH PREPAID MENTAL HEALTH PLAN,17343,0,0,0
2014,2,CENTRAL NY,OSWEGO,ADULT,PARTIAL HOSPITALIZATION,17343,0,0,0
2014,2,CENTRAL NY,OSWEGO,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,17343,0,0,0
2014,2,CENTRAL NY,OSWEGO,ADULT,PSYCH INPATIENT 28,17343,380,4930,2541700
2014,2,CENTRAL NY,OSWEGO,CHILD,OMH LICENSED CLINIC TREATMENT,13336,829,10068,1053997
2014,2,CENTRAL NY,OSWEGO,CHILD,COMMUNITY RESIDENCE,13336,0,0,0
2014,2,CENTRAL NY,OSWEGO,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",13336,29,39,35071
2014,2,CENTRAL NY,OSWEGO,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),13336,0,0,0
2014,2,CENTRAL NY,OSWEGO,CHILD,MH EMERGENCY,13336,238,341,91709
2014,2,CENTRAL NY,OSWEGO,CHILD,OMH CHILDREN'S DAY TREATMENT,13336,22,2148,195090
2014,2,CENTRAL NY,OSWEGO,CHILD,PARTIAL HOSPITALIZATION,13336,0,0,0
2014,2,CENTRAL NY,OSWEGO,CHILD,PSYCH INPATIENT 28,13336,35,318,161390
2014,2,CENTRAL NY,OSWEGO,CHILD,PSYCH INPATIENT 31,13336,0,0,0
2014,2,CENTRAL NY,OSWEGO,CHILD,PSYCH INPATIENT SPC,13336,22,360,542584
2014,2,CENTRAL NY,OSWEGO,CHILD,RESIDENTIAL TREATMENT FACILITY,13336,0,0,0
2014,2,CENTRAL NY,OSWEGO,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",13336,50,387,214956
2014,2,CENTRAL NY,OSWEGO,SENIOR,ASSERTIVE COMMUNITY TREATMENT,2064,0,0,0
2014,2,CENTRAL NY,OSWEGO,SENIOR,OMH LICENSED CLINIC TREATMENT,2064,75,489,22766
2014,2,CENTRAL NY,OSWEGO,SENIOR,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",2064,0,0,0
2014,2,CENTRAL NY,OSWEGO,SENIOR,MH EMERGENCY,2064,0,0,0
2014,2,CENTRAL NY,OSWEGO,SENIOR,OMH PREPAID MENTAL HEALTH PLAN,2064,0,0,0
2014,2,CENTRAL NY,OSWEGO,SENIOR,PSYCH INPATIENT 28,2064,0,0,0
2014,2,CENTRAL NY,OTSEGO,ADULT,OMH LICENSED CLINIC TREATMENT,6701,776,4032,461018
2014,2,CENTRAL NY,OTSEGO,ADULT,COMMUNITY RESIDENCE,6701,0,0,0
2014,2,CENTRAL NY,OTSEGO,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",6701,0,0,0
2014,2,CENTRAL NY,OTSEGO,ADULT,MH EMERGENCY,6701,193,300,47038
2014,2,CENTRAL NY,OTSEGO,ADULT,OMH PREPAID MENTAL HEALTH PLAN,6701,0,0,0
2014,2,CENTRAL NY,OTSEGO,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,6701,0,0,0
2014,2,CENTRAL NY,OTSEGO,ADULT,PSYCH INPATIENT 28,6701,95,909,498587
2014,2,CENTRAL NY,OTSEGO,ADULT,PSYCH INPATIENT 31,6701,0,0,0
2014,2,CENTRAL NY,OTSEGO,ADULT,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",6701,39,145,66613
2014,2,CENTRAL NY,OTSEGO,CHILD,OMH LICENSED CLINIC TREATMENT,4565,415,2209,312282
2014,2,CENTRAL NY,OTSEGO,CHILD,COMMUNITY RESIDENCE,4565,0,0,0
2014,2,CENTRAL NY,OTSEGO,CHILD,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",4565,0,0,0
2014,2,CENTRAL NY,OTSEGO,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),4565,20,131,338345
2014,2,CENTRAL NY,OTSEGO,CHILD,MH EMERGENCY,4565,79,115,24676
2014,2,CENTRAL NY,OTSEGO,CHILD,OMH CHILDREN'S DAY TREATMENT,4565,0,0,0
2014,2,CENTRAL NY,OTSEGO,CHILD,PSYCH INPATIENT 28,4565,0,0,0
2014,2,CENTRAL NY,OTSEGO,CHILD,PSYCH INPATIENT 31,4565,0,0,0
2014,2,CENTRAL NY,OTSEGO,CHILD,PSYCH INPATIENT SPC,4565,0,0,0
2014,2,CENTRAL NY,OTSEGO,CHILD,RESIDENTIAL TREATMENT FACILITY,4565,0,0,0
2014,2,CENTRAL NY,OTSEGO,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",4565,0,0,0
2014,2,CENTRAL NY,OTSEGO,SENIOR,OMH LICENSED CLINIC TREATMENT,1333,0,0,0
2014,2,CENTRAL NY,OTSEGO,SENIOR,COMMUNITY RESIDENCE,1333,0,0,0
2014,2,CENTRAL NY,OTSEGO,SENIOR,MH EMERGENCY,1333,0,0,0
2014,2,CENTRAL NY,OTSEGO,SENIOR,PSYCH INPATIENT 28,1333,0,0,0
2014,2,CENTRAL NY,OTSEGO,SENIOR,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",1333,0,0,0
2014,2,CENTRAL NY,SAINT LAWRENCE,ADULT,ASSERTIVE COMMUNITY TREATMENT,15033,53,461,655056
2014,2,CENTRAL NY,SAINT LAWRENCE,ADULT,OMH LICENSED CLINIC TREATMENT,15033,1100,7084,1139366
2014,2,CENTRAL NY,SAINT LAWRENCE,ADULT,COMMUNITY RESIDENCE,15033,47,316,746217
2014,2,CENTRAL NY,SAINT LAWRENCE,ADULT,"COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM
NON-EOB",15033,0,0,0
2014,2,CENTRAL NY,SAINT LAWRENCE,ADULT,MH EMERGENCY,15033,625,1080,156783
2014,2,CENTRAL NY,SAINT LAWRENCE,ADULT,OMH PREPAID MENTAL HEALTH PLAN,15033,666,6176,5715612
2014,2,CENTRAL NY,SAINT LAWRENCE,ADULT,PARTIAL HOSPITALIZATION,15033,0,0,0
2014,2,CENTRAL NY,SAINT LAWRENCE,ADULT,PERSONALIZED RECOVERY ORIENTED SERVICES,15033,0,0,0
2014,2,CENTRAL NY,SAINT LAWRENCE,ADULT,PSYCH INPATIENT 28,15033,330,4509,2376856
2014,2,CENTRAL NY,SAINT LAWRENCE,ADULT,PSYCH INPATIENT 31,15033,0,0,0
2014,2,CENTRAL NY,SAINT LAWRENCE,ADULT,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",15033,21,95,96520
2014,2,CENTRAL NY,SAINT LAWRENCE,CHILD,OMH LICENSED CLINIC TREATMENT,10533,683,4358,860327
2014,2,CENTRAL NY,SAINT LAWRENCE,CHILD,COMMUNITY RESIDENCE,10533,0,0,0
2014,2,CENTRAL NY,SAINT LAWRENCE,CHILD,HOME AND COMMUNITY BASED SERVICES WAIVER (HCBS),10533,34,204,581272
2014,2,CENTRAL NY,SAINT LAWRENCE,CHILD,MH EMERGENCY,10533,274,397,72831
2014,2,CENTRAL NY,SAINT LAWRENCE,CHILD,OMH CHILDREN'S DAY TREATMENT,10533,21,1653,521641
2014,2,CENTRAL NY,SAINT LAWRENCE,CHILD,PSYCH INPATIENT 28,10533,24,310,194451
2014,2,CENTRAL NY,SAINT LAWRENCE,CHILD,PSYCH INPATIENT 31,10533,0,0,0
2014,2,CENTRAL NY,SAINT LAWRENCE,CHILD,PSYCH INPATIENT SPC,10533,88,2666,3876375
2014,2,CENTRAL NY,SAINT LAWRENCE,CHILD,RESIDENTIAL TREATMENT FACILITY,10533,0,0,0
2014,2,CENTRAL NY,SAINT LAWRENCE,CHILD,"TARGETED CASE MANAGEMENT (ICM, BCM, SCM)",10533,45,254,142006
2014,2,CENTRAL NY,SAINT LAWRENCE,SENIOR,ASSERTIVE COMMUNITY TREATMENT,2745,0,0,0
2014,2,CENTRAL NY,SAINT LAWRENCE,SENIOR,OMH LICENSED CLINIC TREATMENT,2745,34,194,25999
2014,2,CENTRAL NY,SAINT LAWRENCE,SENIOR,COMMUNITY RESIDENCE,2745,0,0,0
2014,2,CENTRAL NY,SAINT LAWRENCE,SENIOR,MH EMERGENCY,2745,26,34,1562
